# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
1.55295       	DILUPBiCGStab	3.726950e-06	1.963640e-10	1	1.888980e-05	7.571630e-10	1	false	GAMG	1.364010e-07	5.547990e-10	1	true
1.55295       	DILUPBiCGStab	3.727650e-06	1.963610e-10	1	1.888640e-05	8.353800e-10	1	false	GAMG	1.362800e-07	5.534500e-10	1	true
1.55296       	DILUPBiCGStab	3.727970e-06	1.963230e-10	1	1.887390e-05	8.292440e-10	1	false	GAMG	1.186900e-07	5.511430e-10	1	true
1.55296       	DILUPBiCGStab	3.728750e-06	1.964570e-10	1	1.890670e-05	8.311900e-10	1	false	GAMG	1.297760e-07	5.495460e-10	1	true
1.55296       	DILUPBiCGStab	3.729710e-06	1.965860e-10	1	1.890060e-05	8.362910e-10	1	false	GAMG	1.270720e-07	5.528090e-10	1	true
1.55297       	DILUPBiCGStab	3.731240e-06	1.966530e-10	1	1.890500e-05	8.339060e-10	1	false	GAMG	1.836740e-07	5.508060e-10	1	true
1.55297       	DILUPBiCGStab	3.731080e-06	1.966230e-10	1	1.889870e-05	8.384250e-10	1	false	GAMG	1.370200e-07	5.482090e-10	1	true
1.55297       	DILUPBiCGStab	3.732300e-06	1.967530e-10	1	1.891760e-05	8.306030e-10	1	false	GAMG	1.451200e-07	5.450060e-10	1	true
1.55298       	DILUPBiCGStab	3.732380e-06	1.966890e-10	1	1.891880e-05	8.376280e-10	1	false	GAMG	1.476540e-07	5.482770e-10	1	true
1.55298       	DILUPBiCGStab	3.732910e-06	1.965870e-10	1	1.890830e-05	8.365680e-10	1	false	GAMG	1.443420e-07	5.470340e-10	1	true
1.55299       	DILUPBiCGStab	3.733890e-06	1.966580e-10	1	1.893840e-05	7.626200e-10	1	false	GAMG	1.705090e-07	5.430450e-10	1	true
1.55299       	DILUPBiCGStab	3.734280e-06	1.964750e-10	1	1.891540e-05	8.408220e-10	1	false	GAMG	1.717230e-07	5.421080e-10	1	true
1.55299       	DILUPBiCGStab	3.735230e-06	1.966130e-10	1	1.894390e-05	7.560400e-10	1	false	GAMG	1.819430e-07	5.415340e-10	1	true
1.553         	DILUPBiCGStab	3.735480e-06	1.962320e-10	1	1.891350e-05	8.422480e-10	1	false	GAMG	1.615940e-07	5.392970e-10	1	true
1.553         	DILUPBiCGStab	3.735890e-06	1.960740e-10	1	1.892730e-05	8.425260e-10	1	false	GAMG	1.792920e-07	5.370850e-10	1	true
1.553         	DILUPBiCGStab	3.736040e-06	1.958650e-10	1	1.890130e-05	8.401780e-10	1	false	GAMG	1.642900e-07	5.369170e-10	1	true
1.55301       	DILUPBiCGStab	3.736570e-06	1.957160e-10	1	1.893490e-05	8.354410e-10	1	false	GAMG	1.718150e-07	5.367300e-10	1	true
1.55301       	DILUPBiCGStab	3.736690e-06	1.953980e-10	1	1.891140e-05	8.435420e-10	1	false	GAMG	1.696470e-07	5.342560e-10	1	true
1.55302       	DILUPBiCGStab	3.736990e-06	1.952510e-10	1	1.890640e-05	7.636120e-10	1	false	GAMG	1.720690e-07	5.369300e-10	1	true
1.55302       	DILUPBiCGStab	3.737230e-06	1.949300e-10	1	1.890210e-05	8.395840e-10	1	false	GAMG	1.428820e-07	5.332470e-10	1	true
1.55302       	DILUPBiCGStab	3.737340e-06	1.946540e-10	1	1.888830e-05	8.421870e-10	1	false	GAMG	1.399640e-07	5.287380e-10	1	true
1.55303       	DILUPBiCGStab	3.737580e-06	1.944040e-10	1	1.889730e-05	8.416870e-10	1	false	GAMG	1.324980e-07	5.261090e-10	1	true
1.55303       	DILUPBiCGStab	3.737480e-06	1.940890e-10	1	1.888780e-05	8.382620e-10	1	false	GAMG	1.198660e-07	5.219500e-10	1	true
1.55303       	DILUPBiCGStab	3.737690e-06	1.938560e-10	1	1.889810e-05	7.977450e-10	1	false	GAMG	1.502380e-07	5.184450e-10	1	true
1.55304       	DILUPBiCGStab	3.737560e-06	1.935100e-10	1	1.886680e-05	8.425430e-10	1	false	GAMG	1.228600e-07	5.135240e-10	1	true
1.55304       	DILUPBiCGStab	3.737880e-06	1.933330e-10	1	1.887940e-05	8.390780e-10	1	false	GAMG	1.195270e-07	5.132920e-10	1	true
1.55305       	DILUPBiCGStab	3.738010e-06	1.931840e-10	1	1.888450e-05	8.391710e-10	1	false	GAMG	1.174180e-07	5.109690e-10	1	true
1.55305       	DILUPBiCGStab	3.738090e-06	1.930720e-10	1	1.887060e-05	8.359670e-10	1	false	GAMG	1.193040e-07	5.082560e-10	1	true
1.55305       	DILUPBiCGStab	3.737880e-06	1.930920e-10	1	1.886790e-05	7.890560e-10	1	false	GAMG	1.148570e-07	5.066860e-10	1	true
1.55306       	DILUPBiCGStab	3.737840e-06	1.930290e-10	1	1.885470e-05	7.951850e-10	1	false	GAMG	1.103950e-07	5.068150e-10	1	true
1.55306       	DILUPBiCGStab	3.745730e-06	1.943330e-10	1	1.890530e-05	8.439370e-10	1	false	GAMG	1.164220e-07	5.071450e-10	1	true
1.55306       	DILUPBiCGStab	3.745530e-06	1.944270e-10	1	1.889960e-05	7.762980e-10	1	false	GAMG	1.185090e-07	5.053200e-10	1	true
1.55307       	DILUPBiCGStab	3.745840e-06	1.945090e-10	1	1.891660e-05	8.424430e-10	1	false	GAMG	1.876800e-07	5.065030e-10	1	true
1.55307       	DILUPBiCGStab	3.745910e-06	1.946430e-10	1	1.893120e-05	8.546380e-10	1	false	GAMG	1.437760e-07	5.101350e-10	1	true
1.55308       	DILUPBiCGStab	3.745930e-06	1.948370e-10	1	1.892140e-05	8.041770e-10	1	false	GAMG	1.216920e-07	5.168670e-10	1	true
1.55308       	DILUPBiCGStab	3.746480e-06	1.950500e-10	1	1.893610e-05	8.027000e-10	1	false	GAMG	1.331710e-07	5.273160e-10	1	true
1.55308       	DILUPBiCGStab	3.747080e-06	1.953100e-10	1	1.892060e-05	8.437990e-10	1	false	GAMG	2.003870e-07	5.174460e-10	1	true
1.55309       	DILUPBiCGStab	3.747190e-06	1.959510e-10	1	1.889900e-05	7.921520e-10	1	false	GAMG	1.355570e-07	5.176090e-10	1	true
1.55309       	DILUPBiCGStab	3.747320e-06	1.963090e-10	1	1.889320e-05	8.429440e-10	1	false	GAMG	1.102040e-07	5.138840e-10	1	true
1.5531        	DILUPBiCGStab	3.748030e-06	1.969260e-10	1	1.891050e-05	7.742550e-10	1	false	GAMG	1.221910e-07	5.057650e-10	1	true
1.5531        	DILUPBiCGStab	3.749170e-06	1.975190e-10	1	1.894640e-05	7.709970e-10	1	false	GAMG	1.993790e-07	5.023530e-10	1	true
1.5531        	DILUPBiCGStab	3.749590e-06	1.979920e-10	1	1.890340e-05	8.459560e-10	1	false	GAMG	1.192460e-07	4.979440e-10	1	true
1.55311       	DILUPBiCGStab	3.750680e-06	1.987500e-10	1	1.890100e-05	7.962230e-10	1	false	GAMG	1.164940e-07	4.996850e-10	1	true
1.55311       	DILUPBiCGStab	3.751620e-06	1.993010e-10	1	1.891110e-05	8.491360e-10	1	false	GAMG	1.703440e-07	4.967110e-10	1	true
1.55311       	DILUPBiCGStab	3.752130e-06	1.999940e-10	1	1.891000e-05	8.503330e-10	1	false	GAMG	1.180980e-07	4.951610e-10	1	true
1.55312       	DILUPBiCGStab	3.752600e-06	2.006910e-10	1	1.889230e-05	8.029290e-10	1	false	GAMG	1.141510e-07	4.929760e-10	1	true
1.55312       	DILUPBiCGStab	3.753490e-06	2.012900e-10	1	1.892430e-05	8.517490e-10	1	false	GAMG	1.635270e-07	4.925800e-10	1	true
1.55313       	DILUPBiCGStab	3.753760e-06	2.019080e-10	1	1.892420e-05	8.480040e-10	1	false	GAMG	1.242860e-07	4.903670e-10	1	true
1.55313       	DILUPBiCGStab	3.754270e-06	2.025560e-10	1	1.892610e-05	8.050580e-10	1	false	GAMG	1.388130e-07	4.903310e-10	1	true
1.55313       	DILUPBiCGStab	3.754660e-06	2.030600e-10	1	1.890810e-05	8.517430e-10	1	false	GAMG	1.541500e-07	4.850880e-10	1	true
1.55314       	DILUPBiCGStab	3.755230e-06	2.038090e-10	1	1.893870e-05	7.973530e-10	1	false	GAMG	1.423100e-07	4.830070e-10	1	true
1.55314       	DILUPBiCGStab	3.755220e-06	2.043060e-10	1	1.890240e-05	7.991080e-10	1	false	GAMG	1.135830e-07	4.849860e-10	1	true
1.55314       	DILUPBiCGStab	3.755830e-06	2.049330e-10	1	1.894000e-05	8.023750e-10	1	false	GAMG	1.544070e-07	4.857020e-10	1	true
1.55315       	DILUPBiCGStab	3.756010e-06	2.053570e-10	1	1.892980e-05	8.498200e-10	1	false	GAMG	1.451610e-07	4.873810e-10	1	true
1.55315       	DILUPBiCGStab	3.756140e-06	2.059010e-10	1	1.893860e-05	7.842540e-10	1	false	GAMG	1.465340e-07	4.889150e-10	1	true
1.55316       	DILUPBiCGStab	3.755610e-06	2.060790e-10	1	1.887910e-05	8.549850e-10	1	false	GAMG	1.188480e-07	4.855630e-10	1	true
1.55316       	DILUPBiCGStab	3.755740e-06	2.066530e-10	1	1.890770e-05	7.837670e-10	1	false	GAMG	1.318400e-07	4.847730e-10	1	true
1.55316       	DILUPBiCGStab	3.755430e-06	2.070530e-10	1	1.888830e-05	8.027760e-10	1	false	GAMG	1.184360e-07	4.841710e-10	1	true
1.55317       	DILUPBiCGStab	3.763650e-06	2.088870e-10	1	1.893470e-05	8.101880e-10	1	false	GAMG	1.260080e-07	4.876150e-10	1	true
1.55317       	DILUPBiCGStab	3.763560e-06	2.092000e-10	1	1.894600e-05	8.547830e-10	1	false	GAMG	1.271650e-07	4.883690e-10	1	true
1.55318       	DILUPBiCGStab	3.763170e-06	2.094590e-10	1	1.891140e-05	8.587070e-10	1	false	GAMG	1.130330e-07	4.851050e-10	1	true
1.55318       	DILUPBiCGStab	3.763080e-06	2.098030e-10	1	1.893900e-05	8.144820e-10	1	false	GAMG	1.390150e-07	4.866600e-10	1	true
1.55318       	DILUPBiCGStab	3.763080e-06	2.100150e-10	1	1.893640e-05	8.600460e-10	1	false	GAMG	1.403760e-07	4.843140e-10	1	true
1.55319       	DILUPBiCGStab	3.763030e-06	2.103040e-10	1	1.892620e-05	7.875900e-10	1	false	GAMG	1.264460e-07	4.818120e-10	1	true
1.55319       	DILUPBiCGStab	3.763170e-06	2.105420e-10	1	1.895940e-05	7.838680e-10	1	false	GAMG	1.460210e-07	4.815000e-10	1	true
1.55319       	DILUPBiCGStab	3.762880e-06	2.106600e-10	1	1.891820e-05	8.097400e-10	1	false	GAMG	1.337230e-07	4.828210e-10	1	true
1.5532        	DILUPBiCGStab	3.763150e-06	2.108700e-10	1	1.892340e-05	8.062790e-10	1	false	GAMG	1.312430e-07	4.841750e-10	1	true
1.5532        	DILUPBiCGStab	3.763080e-06	2.110970e-10	1	1.892060e-05	8.031730e-10	1	false	GAMG	1.289040e-07	4.828090e-10	1	true
1.55321       	DILUPBiCGStab	3.763100e-06	2.113160e-10	1	1.891280e-05	8.407770e-10	1	false	GAMG	1.206090e-07	4.850050e-10	1	true
1.55321       	DILUPBiCGStab	3.763380e-06	2.115240e-10	1	1.890240e-05	8.046540e-10	1	false	GAMG	1.209430e-07	4.876750e-10	1	true
1.55321       	DILUPBiCGStab	3.763900e-06	2.116470e-10	1	1.889760e-05	8.533350e-10	1	false	GAMG	1.138860e-07	4.836730e-10	1	true
1.55322       	DILUPBiCGStab	3.764140e-06	2.117890e-10	1	1.889790e-05	8.504540e-10	1	false	GAMG	1.139080e-07	4.833600e-10	1	true
1.55322       	DILUPBiCGStab	3.764870e-06	2.120290e-10	1	1.890060e-05	8.502670e-10	1	false	GAMG	1.171630e-07	4.844810e-10	1	true
1.55322       	DILUPBiCGStab	3.765760e-06	2.123860e-10	1	1.889210e-05	8.538680e-10	1	false	GAMG	1.117290e-07	4.829070e-10	1	true
1.55323       	DILUPBiCGStab	3.766680e-06	2.127010e-10	1	1.889160e-05	8.539800e-10	1	false	GAMG	1.092310e-07	4.834860e-10	1	true
1.55323       	DILUPBiCGStab	3.767500e-06	2.130100e-10	1	1.891070e-05	8.520160e-10	1	false	GAMG	1.086210e-07	4.848680e-10	1	true
1.55324       	DILUPBiCGStab	3.768090e-06	2.133130e-10	1	1.890510e-05	8.038150e-10	1	false	GAMG	1.103620e-07	4.863430e-10	1	true
1.55324       	DILUPBiCGStab	3.768670e-06	2.134780e-10	1	1.889920e-05	8.097900e-10	1	false	GAMG	1.037370e-07	4.890080e-10	1	true
1.55324       	DILUPBiCGStab	3.769170e-06	2.135100e-10	1	1.887540e-05	8.506750e-10	1	false	GAMG	9.534220e-08	4.871350e-10	1	true
1.55325       	DILUPBiCGStab	3.769910e-06	2.137110e-10	1	1.889420e-05	8.532370e-10	1	false	GAMG	1.062050e-07	4.799310e-10	1	true
1.55325       	DILUPBiCGStab	3.770100e-06	2.138730e-10	1	1.889570e-05	8.537140e-10	1	false	GAMG	1.052420e-07	4.809780e-10	1	true
1.55325       	DILUPBiCGStab	3.770290e-06	2.139540e-10	1	1.892690e-05	8.518910e-10	1	false	GAMG	1.643690e-07	4.790130e-10	1	true
1.55326       	DILUPBiCGStab	3.779110e-06	2.157080e-10	1	1.896710e-05	7.831160e-10	1	false	GAMG	1.159030e-07	4.824400e-10	1	true
1.55326       	DILUPBiCGStab	3.779320e-06	2.157270e-10	1	1.895390e-05	8.152230e-10	1	false	GAMG	1.190010e-07	4.822060e-10	1	true
1.55327       	DILUPBiCGStab	3.779260e-06	2.156900e-10	1	1.893200e-05	8.590650e-10	1	false	GAMG	1.071500e-07	4.769490e-10	1	true
1.55327       	DILUPBiCGStab	3.779250e-06	2.157120e-10	1	1.891670e-05	8.578800e-10	1	false	GAMG	1.024360e-07	4.781970e-10	1	true
1.55327       	DILUPBiCGStab	3.779400e-06	2.156440e-10	1	1.893110e-05	8.574670e-10	1	false	GAMG	1.612920e-07	5.008220e-10	1	true
1.55328       	DILUPBiCGStab	3.780120e-06	2.155690e-10	1	1.892970e-05	8.607000e-10	1	false	GAMG	1.204250e-07	4.983120e-10	1	true
1.55328       	DILUPBiCGStab	3.779480e-06	2.157900e-10	1	1.892390e-05	8.181070e-10	1	false	GAMG	1.095850e-07	4.925120e-10	1	true
1.55329       	DILUPBiCGStab	3.778770e-06	2.159910e-10	1	1.894600e-05	7.990170e-10	1	false	GAMG	1.620280e-07	4.931040e-10	1	true
1.55329       	DILUPBiCGStab	3.778080e-06	2.159840e-10	1	1.891290e-05	8.576740e-10	1	false	GAMG	1.142050e-07	4.835710e-10	1	true
1.55329       	DILUPBiCGStab	3.777390e-06	2.160060e-10	1	1.891590e-05	8.577790e-10	1	false	GAMG	1.139220e-07	4.724800e-10	1	true
1.5533        	DILUPBiCGStab	3.777110e-06	2.160610e-10	1	1.894130e-05	8.518550e-10	1	false	GAMG	1.663590e-07	4.682850e-10	1	true
1.5533        	DILUPBiCGStab	3.776980e-06	2.161710e-10	1	1.894470e-05	7.934610e-10	1	false	GAMG	1.415960e-07	4.620390e-10	1	true
1.5533        	DILUPBiCGStab	3.776800e-06	2.162420e-10	1	1.895470e-05	8.502330e-10	1	false	GAMG	1.582310e-07	4.572280e-10	1	true
1.55331       	DILUPBiCGStab	3.776690e-06	2.162940e-10	1	1.897970e-05	7.890360e-10	1	false	GAMG	3.069640e-07	4.532030e-10	1	true
1.55331       	DILUPBiCGStab	3.776010e-06	2.161730e-10	1	1.889980e-05	8.505630e-10	1	false	GAMG	1.325590e-07	4.497970e-10	1	true
1.55332       	DILUPBiCGStab	3.775590e-06	2.162010e-10	1	1.889750e-05	8.480610e-10	1	false	GAMG	1.179360e-07	4.474640e-10	1	true
1.55332       	DILUPBiCGStab	3.775290e-06	2.162140e-10	1	1.888010e-05	8.488860e-10	1	false	GAMG	1.014140e-07	4.493960e-10	1	true
1.55332       	DILUPBiCGStab	3.775690e-06	2.163980e-10	1	1.890520e-05	8.087290e-10	1	false	GAMG	1.114740e-07	4.523960e-10	1	true
1.55333       	DILUPBiCGStab	3.775980e-06	2.164710e-10	1	1.889590e-05	8.518920e-10	1	false	GAMG	1.037520e-07	4.562150e-10	1	true
1.55333       	DILUPBiCGStab	3.776510e-06	2.166190e-10	1	1.889800e-05	8.493950e-10	1	false	GAMG	1.046770e-07	4.632770e-10	1	true
1.55333       	DILUPBiCGStab	3.777060e-06	2.168430e-10	1	1.889140e-05	8.075630e-10	1	false	GAMG	9.970250e-08	4.644360e-10	1	true
1.55334       	DILUPBiCGStab	3.777960e-06	2.169810e-10	1	1.890630e-05	8.115150e-10	1	false	GAMG	1.091020e-07	4.634310e-10	1	true
1.55334       	DILUPBiCGStab	3.778740e-06	2.171620e-10	1	1.890570e-05	8.510100e-10	1	false	GAMG	1.036680e-07	4.630070e-10	1	true
1.55335       	DILUPBiCGStab	3.779760e-06	2.173170e-10	1	1.894710e-05	8.409890e-10	1	false	GAMG	1.538240e-07	4.614490e-10	1	true
1.55335       	DILUPBiCGStab	3.780540e-06	2.174870e-10	1	1.891460e-05	8.537320e-10	1	false	GAMG	1.060560e-07	4.593560e-10	1	true
1.55335       	DILUPBiCGStab	3.790350e-06	2.191890e-10	1	1.894140e-05	8.570830e-10	1	false	GAMG	1.064090e-07	4.671400e-10	1	true
1.55336       	DILUPBiCGStab	3.791140e-06	2.194370e-10	1	1.895330e-05	7.980280e-10	1	false	GAMG	1.108120e-07	4.675750e-10	1	true
1.55336       	DILUPBiCGStab	3.791530e-06	2.194420e-10	1	1.896060e-05	8.354790e-10	1	false	GAMG	1.150430e-07	4.664950e-10	1	true
1.55337       	DILUPBiCGStab	3.791460e-06	2.194280e-10	1	1.893480e-05	8.592530e-10	1	false	GAMG	9.926200e-08	4.617270e-10	1	true
1.55337       	DILUPBiCGStab	3.791420e-06	2.195330e-10	1	1.894270e-05	8.620260e-10	1	false	GAMG	9.986730e-08	4.597060e-10	1	true
1.55337       	DILUPBiCGStab	3.791620e-06	2.195510e-10	1	1.895820e-05	8.592680e-10	1	false	GAMG	1.046740e-07	4.551300e-10	1	true
1.55338       	DILUPBiCGStab	3.791200e-06	2.196890e-10	1	1.895040e-05	8.017320e-10	1	false	GAMG	1.091100e-07	4.578150e-10	1	true
1.55338       	DILUPBiCGStab	3.790880e-06	2.196380e-10	1	1.893570e-05	8.353930e-10	1	false	GAMG	1.021500e-07	4.552990e-10	1	true
1.55338       	DILUPBiCGStab	3.790470e-06	2.195530e-10	1	1.893090e-05	8.556020e-10	1	false	GAMG	1.042560e-07	4.539290e-10	1	true
1.55339       	DILUPBiCGStab	3.790390e-06	2.196040e-10	1	1.893370e-05	8.591350e-10	1	false	GAMG	1.028960e-07	4.514120e-10	1	true
1.55339       	DILUPBiCGStab	3.789840e-06	2.196650e-10	1	1.892970e-05	8.183680e-10	1	false	GAMG	9.998060e-08	4.494780e-10	1	true
1.5534        	DILUPBiCGStab	3.789350e-06	2.196610e-10	1	1.894270e-05	8.391550e-10	1	false	GAMG	1.042930e-07	4.487090e-10	1	true
1.5534        	DILUPBiCGStab	3.788800e-06	2.196570e-10	1	1.892520e-05	8.563200e-10	1	false	GAMG	1.181680e-07	4.472470e-10	1	true
1.5534        	DILUPBiCGStab	3.788310e-06	2.196640e-10	1	1.891260e-05	8.539470e-10	1	false	GAMG	1.021860e-07	4.484300e-10	1	true
1.55341       	DILUPBiCGStab	3.788010e-06	2.196930e-10	1	1.891580e-05	8.546980e-10	1	false	GAMG	1.021010e-07	4.489730e-10	1	true
1.55341       	DILUPBiCGStab	3.787810e-06	2.197680e-10	1	1.892400e-05	8.252220e-10	1	false	GAMG	1.060610e-07	4.485150e-10	1	true
1.55342       	DILUPBiCGStab	3.787650e-06	2.198770e-10	1	1.894430e-05	8.596360e-10	1	false	GAMG	1.281860e-07	4.514080e-10	1	true
1.55342       	DILUPBiCGStab	3.786840e-06	2.197880e-10	1	1.892530e-05	8.228500e-10	1	false	GAMG	1.169850e-07	4.545240e-10	1	true
1.55342       	DILUPBiCGStab	3.786430e-06	2.197660e-10	1	1.895410e-05	8.534520e-10	1	false	GAMG	1.498120e-07	4.547270e-10	1	true
1.55343       	DILUPBiCGStab	3.785690e-06	2.196660e-10	1	1.891300e-05	8.524260e-10	1	false	GAMG	1.059450e-07	4.518820e-10	1	true
1.55343       	DILUPBiCGStab	3.785630e-06	2.196940e-10	1	1.890510e-05	8.514970e-10	1	false	GAMG	9.914250e-08	4.483760e-10	1	true
1.55343       	DILUPBiCGStab	3.785610e-06	2.196770e-10	1	1.889720e-05	8.501400e-10	1	false	GAMG	1.015080e-07	4.461690e-10	1	true
1.55344       	DILUPBiCGStab	3.786210e-06	2.197750e-10	1	1.891500e-05	8.372070e-10	1	false	GAMG	1.059410e-07	4.530990e-10	1	true
1.55344       	DILUPBiCGStab	3.787690e-06	2.199050e-10	1	1.894690e-05	8.284160e-10	1	false	GAMG	1.731780e-07	4.682130e-10	1	true
1.55345       	DILUPBiCGStab	3.789540e-06	2.200680e-10	1	1.892960e-05	8.538410e-10	1	false	GAMG	1.208940e-07	4.832240e-10	1	true
1.55345       	DILUPBiCGStab	3.790710e-06	2.202790e-10	1	1.892350e-05	8.251760e-10	1	false	GAMG	1.112320e-07	4.750870e-10	1	true
1.55345       	DILUPBiCGStab	3.790610e-06	2.204160e-10	1	1.891920e-05	8.529130e-10	1	false	GAMG	9.658930e-08	4.787940e-10	1	true
1.55346       	DILUPBiCGStab	3.790890e-06	2.206390e-10	1	1.892580e-05	8.494440e-10	1	false	GAMG	1.443210e-07	4.778450e-10	1	true
1.55346       	DILUPBiCGStab	3.791170e-06	2.208230e-10	1	1.892790e-05	8.533400e-10	1	false	GAMG	1.222070e-07	4.756300e-10	1	true
1.55346       	DILUPBiCGStab	3.801760e-06	2.228680e-10	1	1.897580e-05	8.607450e-10	1	false	GAMG	1.089760e-07	4.747840e-10	1	true
1.55347       	DILUPBiCGStab	3.802050e-06	2.229940e-10	1	1.898580e-05	8.598030e-10	1	false	GAMG	1.489830e-07	4.748870e-10	1	true
1.55347       	DILUPBiCGStab	3.802320e-06	2.231710e-10	1	1.897960e-05	8.623700e-10	1	false	GAMG	1.192270e-07	4.718560e-10	1	true
1.55348       	DILUPBiCGStab	3.802420e-06	2.233160e-10	1	1.898130e-05	8.479300e-10	1	false	GAMG	1.181320e-07	4.684830e-10	1	true
1.55348       	DILUPBiCGStab	3.802660e-06	2.235400e-10	1	1.897740e-05	8.615620e-10	1	false	GAMG	1.157220e-07	4.671160e-10	1	true
1.55348       	DILUPBiCGStab	3.802690e-06	2.236250e-10	1	1.899920e-05	8.611630e-10	1	false	GAMG	1.701860e-07	4.647080e-10	1	true
1.55349       	DILUPBiCGStab	3.802530e-06	2.237620e-10	1	1.901010e-05	8.415540e-10	1	false	GAMG	1.373560e-07	4.626570e-10	1	true
1.55349       	DILUPBiCGStab	3.802090e-06	2.237310e-10	1	1.897360e-05	8.617790e-10	1	false	GAMG	1.131390e-07	4.620460e-10	1	true
1.5535        	DILUPBiCGStab	3.801970e-06	2.238340e-10	1	1.897820e-05	8.611600e-10	1	false	GAMG	1.440140e-07	4.607610e-10	1	true
1.5535        	DILUPBiCGStab	3.801790e-06	2.239190e-10	1	1.896460e-05	8.594650e-10	1	false	GAMG	1.136680e-07	4.598130e-10	1	true
1.5535        	DILUPBiCGStab	3.801610e-06	2.240260e-10	1	1.895040e-05	8.579140e-10	1	false	GAMG	9.933110e-08	4.625860e-10	1	true
1.55351       	DILUPBiCGStab	3.801830e-06	2.241900e-10	1	1.897590e-05	8.590100e-10	1	false	GAMG	1.432350e-07	4.636400e-10	1	true
1.55351       	DILUPBiCGStab	3.801450e-06	2.242450e-10	1	1.894700e-05	8.569610e-10	1	false	GAMG	1.073160e-07	4.614720e-10	1	true
1.55351       	DILUPBiCGStab	3.801330e-06	2.244280e-10	1	1.896370e-05	8.580440e-10	1	false	GAMG	1.061250e-07	4.553660e-10	1	true
1.55352       	DILUPBiCGStab	3.800950e-06	2.245060e-10	1	1.896940e-05	8.573970e-10	1	false	GAMG	1.492350e-07	4.529370e-10	1	true
1.55352       	DILUPBiCGStab	3.800460e-06	2.246060e-10	1	1.894890e-05	8.590220e-10	1	false	GAMG	1.108480e-07	4.574250e-10	1	true
1.55353       	DILUPBiCGStab	3.800320e-06	2.248280e-10	1	1.894130e-05	8.572460e-10	1	false	GAMG	1.060900e-07	4.561260e-10	1	true
1.55353       	DILUPBiCGStab	3.799670e-06	2.249750e-10	1	1.896140e-05	8.293760e-10	1	false	GAMG	1.495140e-07	4.559820e-10	1	true
1.55353       	DILUPBiCGStab	3.799100e-06	2.251480e-10	1	1.893650e-05	8.590140e-10	1	false	GAMG	1.121640e-07	4.575440e-10	1	true
1.55354       	DILUPBiCGStab	3.798810e-06	2.253470e-10	1	1.894210e-05	8.598330e-10	1	false	GAMG	1.050070e-07	4.584270e-10	1	true
1.55354       	DILUPBiCGStab	3.799360e-06	2.257260e-10	1	1.896920e-05	8.220870e-10	1	false	GAMG	1.493120e-07	4.657190e-10	1	true
1.55355       	DILUPBiCGStab	3.800100e-06	2.261050e-10	1	1.894760e-05	8.594270e-10	1	false	GAMG	1.264800e-07	4.722970e-10	1	true
1.55355       	DILUPBiCGStab	3.800410e-06	2.264250e-10	1	1.894380e-05	8.604670e-10	1	false	GAMG	1.106510e-07	4.737020e-10	1	true
1.55355       	DILUPBiCGStab	3.800940e-06	2.267700e-10	1	1.896770e-05	8.309100e-10	1	false	GAMG	1.598640e-07	4.682410e-10	1	true
1.55356       	DILUPBiCGStab	3.801460e-06	2.270590e-10	1	1.895180e-05	8.624410e-10	1	false	GAMG	1.254000e-07	4.694360e-10	1	true
1.55356       	DILUPBiCGStab	3.802560e-06	2.274640e-10	1	1.894300e-05	8.612450e-10	1	false	GAMG	1.084690e-07	4.771530e-10	1	true
1.55356       	DILUPBiCGStab	3.803120e-06	2.278610e-10	1	1.892730e-05	8.602810e-10	1	false	GAMG	9.767570e-08	4.793890e-10	1	true
1.55357       	DILUPBiCGStab	3.803230e-06	2.282870e-10	1	1.895890e-05	8.620520e-10	1	false	GAMG	1.307110e-07	4.864270e-10	1	true
1.55357       	DILUPBiCGStab	3.802690e-06	2.286460e-10	1	1.896400e-05	8.644290e-10	1	false	GAMG	1.192340e-07	5.012120e-10	1	true
1.55358       	DILUPBiCGStab	3.802840e-06	2.291650e-10	1	1.895190e-05	8.647380e-10	1	false	GAMG	1.095610e-07	5.249460e-10	1	true
1.55358       	DILUPBiCGStab	3.803960e-06	2.298790e-10	1	1.897560e-05	8.699980e-10	1	false	GAMG	1.180150e-07	5.428030e-10	1	true
1.55358       	DILUPBiCGStab	3.806790e-06	2.307940e-10	1	1.898360e-05	8.713290e-10	1	false	GAMG	1.161400e-07	5.522850e-10	1	true
1.55359       	DILUPBiCGStab	3.809270e-06	2.318200e-10	1	1.900710e-05	8.746530e-10	1	false	GAMG	1.388240e-07	5.462830e-10	1	true
1.55359       	DILUPBiCGStab	3.811450e-06	2.328850e-10	1	1.903350e-05	8.792710e-10	1	false	GAMG	1.471220e-07	7.022640e-10	1	true
1.55359       	DILUPBiCGStab	3.818430e-06	2.349720e-10	1	1.907290e-05	8.882940e-10	1	false	GAMG	1.475380e-07	6.910000e-10	1	true
1.5536        	DILUPBiCGStab	3.856050e-06	2.439680e-10	1	1.920330e-05	9.143560e-10	1	false	GAMG	1.727540e-07	1.630360e-09	1	true
1.5536        	DILUPBiCGStab	3.984340e-06	2.880810e-10	1	1.971350e-05	1.046670e-09	1	false	GAMG	1.926660e-07	2.483870e-09	1	true
